,Source,Expected,Predicted
94,"He knew very well that in their eyes, the role of the disappointed lover of a maiden or of any single woman might be ridiculous; but the role of a man who was pursuing a married woman, and who made it the purpose of his life at all cost to draw her into adultery, was one which had in it something beautiful and dignified and could never be ridiculous; so it was with a proud, glad smile lurking under his moustache that he put down the opera-glasses and looked at his cousin.","Sapeva molto bene che agli occhi di queste persone la parte dell’amante infelice di una ragazza e in generale di una donna libera poteva parer ridicola; ma la parte del corteggiatore di una donna maritata, che, qualunque cosa accada, pone la propria vita in giuoco per trascinarla all’adulterio, questa parte aveva qualcosa di bello e di grande e non poteva mai apparire ridicola; e perciò con un sorriso d’orgoglio e di felicità che gli errava sotto i baffi, abbassò il binocolo e guardò la cugina.","Sapeva bene che in quel modo di parlare , della sua malattia , la quale la donna non avrebbe mai una donna di una donna che avrebbe potuto essere una donna di donna , ma che la donna era stata una donna che si fosse stata una donna di felicità che si fosse stata da un uomo di felicità , e che la sua vita era stata una persona di , che non poteva in lui , e che la sua , era stata così forte , che non poteva in lui , che si fosse stata così forte con un sorriso di , e che non fosse stato fatto qualcosa di ."
95,Some people are under the impression that all that is required to make a good fisherman is the ability to tell lies easily and without blushing; but this is a mistake.,Certi han l’impressione che tutto ciò che occorra per formare un buon pescatore sia l’abilità di dir bugie facilmente e senza arrossire; ma è un errore.,Alcuni sono in un senso che tutto questo è stato a il nostro : il populo è necessario essere e senza essere .
96,They're nothing but worry.,È soltanto una preoccupazione.,"Non c ’ è nulla , ma si ."
97,When she had finished he said.,"Quando ebbe finito, disse:","Quando entrò subito , disse :"
98,"He likes to keep on the shady side, underneath the trees, and to do most of his travelling early in the morning or late at night, when there are not many people about on the river to look at him.","A lui piace tenersi dalla parte dell’ombra, sotto gli alberi, e viaggiar per lo più la mattina presto o la sera tardi, quando non c’è molta gente sulla riva a guardarlo.","che si sulla riva , al di sopra di sotto il suo cavallo , e a fare il primo tempo , quando , quando non c ’ è più che non c ’ è il cavallo di sotto il fiume ."
99,But she would not allow him to stop her.,Ma lei non si lasciò interrompere.,Ma non avrebbe potuto a lei .
100,"In voices of surpassing beauty,","con accenti di squisita bellezza,","le voci della bellezza ,"
101,"""I have none."" ""Nor ever had, I suppose: do you remember them?"" ""No.""",— Non ne ho. — Suppongo che non ne abbiate mai avuti; vi rammentate di loro? — No.,"— Non ho mai mai mai mai visto , — dissi . — Non vi ."
102,"Dolly tried to play, but was long unable to understand the game, and by the time she did understand it she was so tired that she sat down beside the Princess Barbara to watch the others.","Dar’ja Aleksandrovna tentò, ma a lungo non le riuscì di afferrare il giuoco, e quando lo capì era così stanca che sedette accanto alla principessa Varvara e rimase solo a guardare i giocatori.","Dar ’ ja Aleksandrovna voleva dire , ma non poteva capire che il tempo non poteva capire , e , che era molto tardi , si era seduto accanto alla principessa , si era seduta accanto alla principessa ."
103,"""Will no one come?"" it cried; and then, while the staggering and stamping went on wildly, I distinguished through plank and plaster:-- ""Rochester!","— Non verrà nessuno? — continuava la voce; e mentre seguitava a farsi udire il rumore dei passi e della lotta, distinsi queste parole: — Rochester!","— Non vi ? — esclamò . — Allora , dopo aver guardato il pavimento , e a lungo , di sotto il signor Rochester ."
104,I remembered his fine voice; I knew he liked to sing--good singers generally do.,"Sapevo che aveva una bella voce e che come tutti quelli che cantano bene, si divertiva a cantare.","Mi parve che il suo viso , e sapevo che a cantare con la sua voce ."
105,"Earnestness is ever deeply solemn: first, as I listened to that prayer, I wondered at his; then, when it continued and rose, I was touched by it, and at last awed.","Vi è sempre qualcosa d'imponente in una preghiera pronunziata con veemenza, e io ne fui commossa.",""" a me , prima di aver guardato la prima volta , e quando mi la sua mano , mi parve di , e poi mi in quel momento ."
106,"You do not yet know all the difficulties one has with boys who, like mine, have been neglected through our life abroad,' said he.","Voi non sapete ancora tutta la fatica — egli cominciò — con dei ragazzi che, come i miei, sono stati trascurati per causa di questa vita all’estero.","Non sapete che tutto il popolo con le persone che sono donne , come sono stati le mie condizioni , sono stati stati stati stati stati già ."
107,CHAPTER XXIV,XXIV,XXIV
108,"""Now you will indeed hate me,"" I said.","— Ora, — dissi, — mi odierete.","— Ora mi , — dissi ."
109,"Her chin was pressed so closely against her foot, that there was hardly room to open her mouth; but she did it at last, and managed to swallow a morsel of the lefthand bit.",Il suo mento era talmente aderente al piede che a mala pena trovò spazio per aprir la bocca; finalmente riuscì a inghiottire una briccica del pezzettino di sinistra.,"Il suo viso era sempre forte , con la sua stanza , che non si era , ma si fermò a guardare il petto , e si mise a un ' occhiata al quale era ."
110,"During THE INTERVAL between dinner and the beginning of the evening party, Kitty experienced something resembling a young man's feelings before a battle.","Kitty, dopo pranzo e fino al principio della serata, provò una sensazione simile a quella che prova un giovane prima del combattimento.","A quel pranzo di pranzo e il pranzo della sera Kitty , Kitty sentiva che un uomo di vita , Kitty aveva un uomo ."
111,'Will you really not have a cup of tea?,— Ma proprio non volete del tè?,— Non vi avete un tè ?
112,'That's the one who stands up?' asked Oblonsky with a smile.,"— È quello che sta in piedi? — domandò Stepan Arkad’ic, sorridendo.",— È la gente che si ? — disse Stepan Arkad ’ ic con un sorriso .
113,He understands and feels nothing.,"Non capisce, non sente niente.",Egli ha bisogno di nulla e non ha nulla .
114,"Why, I don't wish for anything so much as not to be separated from you,' said Vronsky, smilingly.","Ma io non desidero altro che non separarmi mai da te — disse Vronskij, sorridendo.","Perché non posso pensare a questo non si può essere da poco — disse Vronskij , sorridendo ."
115,"Left alone with Mary Nikolavna, Levin spoke to her.","Rimasto solo con Mar’ja Nikolaevna, Levin si rivolse a lei.","Vronskij , senza guardare Mar ’ ja Nikolaevna , si rivolse a Levin ."
116,My parents died before I could know them.,I miei genitori morirono prima che io potessi conoscerli.,I miei genitori erano già più di prima .
117,"An expert standing beside the box, who by the mere motion of an elbow could tell where every ball was put, made a wry face.","Un conoscitore della faccenda, che stava ritto presso l'urna, e che dal solo movimento del gomito capiva dove ciascuno avrebbe messo la palla, fece una smorfia di scontento.","in piedi accanto alla stazione , che la di un po ’ di tè , si poteva a tutti i denti dove si poteva ."
118,"'Yes, as soon as I returned home I put on a black coat,' Vronsky replied with a smile, slowly taking out his opera-glasses.","— Già, appena sono tornato a casa, ho messo il frac — rispose Vronskij, sorridendo e tirando fuori il binocolo con lentezza.","— Sì , dopo , dopo aver letto , mi un sorriso — rispose Vronskij , sorridendo , sorridendo , con un sorriso , il cavallo ."
119,Leave everything as it is!' he said with trembling voice. 'Here is your husband.',Lasciate tutto così com’è — disse lui con voce tremante. — Ecco vostro marito.,"— come ! — disse con voce tremante . — Ecco , ecco il vostro marito ."
120,"Only one of them was lazily eating oats, scattering them over the edge of the trough.","Uno di essi mangiava l’avena, spargendola con il muso per il trogolo.","Solo una di a , le del ."
121,"As soon as I perceived they saw me, I shouted as loud as I could, and bade Friday do so too, and running as fast as I could, which, by the way, was not very fast, being loaded with arms as I was, I made directly towards the poor victim, who was, as I said, lying upon the beach or shore, between the place where they sat and the sea.","Appena mi accorsi d’esser veduto, mi diedi a gridare con quanto fiato aveva e Venerdì anche lui; poi correndo forte quanto potei, nè poteva moltissimo con tante armi addosso, andai a dirittura in verso alla povera vittima giacente come dissi presso al lido tra il mare ed il luogo ove i suoi carnefici stavano seduti.","che non potei , come mi con un bel bel bel bel bel bel Venerdì , e a Venerdì che gli , e come se non fosse stato di più forte , che non fosse stato di , mi con le braccia del vascello , che , non mi , che la spiaggia , mi in appresso , e il mio moschetto , che il mio moschetto , , e il mio moschetto , il mio moschetto , che era in appresso ."
122,"When all the actions of the duke are recalled, I do not know how to blame him, but rather it appears to be, as I have said, that I ought to offer him for imitation to all those who, by the fortune or the arms of others, are raised to government.","Raccolte io adunque tutte le azioni del duca, non saprei riprenderlo; anzi mi pare, come ho fatto, di preporlo imitabile a tutti coloro che per fortuna e con l'arme d'altri sono ascesi allo imperio.","Quando le quali principi sono , io non lo so , non so come sia , ma lo so , che , come ho detto , io ho detto che , per lui , per questo , lo , li a quelli che li , li altri , sono , li altri ."
123,"Cooler and fresher at the moment the gale seemed to visit my brow: I could have deemed that in some wild, lone scene, I and Jane were meeting.","""In quel momento una brezza più fresca mi sfiorò la fronte. ""Avrei potuto credere che Jane ed io ci fossimo incontrati in qualche luogo deserto.",""" di nuovo la stessa volta , la mia fronte . "" Non potevo neppure una certa , e Jane ."
