,Source,Expected,Predicted
90,"Well, to-night I excuse you; but understand that so long as my visitors stay, I expect you to appear in the drawing-room every evening; it is my wish; don't neglect it.","Andiamo, per stasera vi scuso, ma sappiate che fino a tanto che i miei ospiti rimangono qui, vi chiedo di venire in sala tutte le sere; lo desidero vivamente; fatelo, ve ne prego.","Ebbene , allora , vi prego , vi prego , ma capisco che tanto le mie ospiti mi , vi domando di in salotto ; è la sera , non lo vuol bene ."
91,I perceived also the very sea was put into violent motion by it; and I believe the shocks were stronger under the water than on the island.,"Accortomi nello stesso tempo che il mare si era posto in una straordinaria agitazione, dovetti credere più forti le scosse nel seno di esso che nell’isola stessa. M’accorsi che tutto ciò procedea da uno spaventoso tremuoto","Trovai pure anche la poppa che il mare fosse caduto nel cielo , e credo che le piogge fossero correnti , e credo che in quella isola fosse rimasto lontano dall ’ isola ."
92,"I remember her as a slim young woman, with black hair, dark eyes, very nice features, and good, clear complexion; but she had a capricious and hasty temper, and indifferent ideas of principle or justice: still, such as she was, I preferred her to any one else at Gateshead Hall.","Era alta, con i capelli neri e gli occhi scuri, i tratti delicati e la carnagione bianca; ma aveva un carattere vivo e capriccioso e indifferente rispetto ai grandi principii di giustizia. Pure, così com'era, la preferivo a tutti, a Gateshead.","Mi ricordo come una donna sottile , con i capelli neri , belli , i capelli e belli , i suoi lineamenti e le idee erano state e le idee del Signore , perché ero stata sempre seduta , così felice , perché ero seduta a Gateshead ."
93,"Oh, till this moment, I thought my little Jane was all mine!",Oh! fino a questo momento ho creduto che la mia piccola Jane fosse tutta mia.,""" Quando allora pensavo , pensavo a me , Jane , che tutto era tutto il mio piccolo mio tesoro !"
94,"Vronsky had come to the elections because he felt dull in the country, in order to proclaim to Anna his right to freedom, to repay Sviyazhsky by supporting him at these elections for all the trouble he had taken for Vronsky at the Zemstvo elections, and most of all to perform strictly all the duties of the position he had taken up as nobleman and landowner.","Vronskij era venuto alle elezioni perché si annoiava in campagna e perché aveva bisogno di affermare i propri diritti di libertà di fronte ad Anna, e per disobbligarsi con Svijazskij, appoggiandolo nelle elezioni, di tutte le beghe che s’era prese per Vronskij alle elezioni del consiglio; ma più di tutto per adempiere rigorosamente tutti gli obblighi di quella posizione di nobile e di proprietario di terre che s’era scelta.","Vronskij aveva saputo perché si sentiva confuso perché , per il paese , si sentiva confuso nelle stesse osservazioni con la libertà di Svijazskij , per non perdere delle elezioni , si era per tutte le elezioni , e per il più difficile di Vronskij , del bene comune accordo dai voti e tutto per tutto il proprietario dell ’ accordo ."
95,"He knew very well that in their eyes, the role of the disappointed lover of a maiden or of any single woman might be ridiculous; but the role of a man who was pursuing a married woman, and who made it the purpose of his life at all cost to draw her into adultery, was one which had in it something beautiful and dignified and could never be ridiculous; so it was with a proud, glad smile lurking under his moustache that he put down the opera-glasses and looked at his cousin.","Sapeva molto bene che agli occhi di queste persone la parte dell’amante infelice di una ragazza e in generale di una donna libera poteva parer ridicola; ma la parte del corteggiatore di una donna maritata, che, qualunque cosa accada, pone la propria vita in giuoco per trascinarla all’adulterio, questa parte aveva qualcosa di bello e di grande e non poteva mai apparire ridicola; e perciò con un sorriso d’orgoglio e di felicità che gli errava sotto i baffi, abbassò il binocolo e guardò la cugina.","Sapeva bene che in quei suoi occhi , nel suo amore , la parte della donna che la donna dovesse essere stata una donna falsa , ma per non essere stata una donna che si fosse , e che la donna che era stata per lei un uomo di cui era stato per lei , tutto quello che doveva in lei , era stato ridicolo : la propria vita , che la sua amica non poteva essere così lieto , gli si era piaciuto ridere ."
96,"I don't very well know what I did with my hands, but he called me ""Rat!","Non so dire quello che io facessi con le mani, ma John mi chiamava: ""Talpa!","Io non so nulla , mi sono abituata a me , ma mi ha detto che ho fatto male ."
97,At first she could not read.,In un primo tempo non le fu possibile di leggere.,In principio non poté leggere .
98,"Zealous in his ministerial labours, blameless in his life and habits, he yet did not appear to enjoy that mental serenity, that inward content, which should be the reward of every sincere Christian and practical philanthropist.","Pieno di zelo nell'adempimento de' suoi doveri evangelici, irreprensibile di condotta, non godeva peraltro di quella interna serenità, che dovrebbe esser la ricompensa di ogni sincero cristiano, di ogni filantropo attivo.","nel lavoro , , malgrado la vita e i doveri , egli non aveva neppure sentito che quella calma spirituale , calmo e calmo che sarebbe stata la ricompensa della tua amicizia ."
99,"It was already the middle of the hot summer, but Sergius Ivanich Koznyshev was only now preparing to leave Moscow.","Si era già alla metà di un’estate calda, e Sergej Ivanovic, soltanto adesso, era pronto a lasciare Mosca.","Era già in mezzo della dell ’ estate , ma Sergej Ivanovic era soltanto un po ’ di acqua ."
100,"He was happy, but in quite a different way from what he had expected.","Era felice, ma in modo del tutto diverso da come si aspettava.","Era felice , ma in modo diverso da quello che aveva fatto ."
101,"A grim fraternity, passing grim lives in that sweet spot, that God had made so bright!","Una tetra confraternita, che passava una tetra vita in quel dolce luogo, che Dio ha creato così dolce.","La ferita , la vita dura nel luogo che Dio aveva fatto così !"
102,"I stood and warmed my numbed fingers over the blaze, then I looked round; there was no candle, but the uncertain light from the hearth showed, by intervals, papered walls, carpet, curtains, shining mahogany furniture: it was a parlour, not so spacious or splendid as the drawing-room at Gateshead, but comfortable enough.","Non c'era lume, ma la fiamma oscillante del caminetto mi mostrava a intervalli un muro coperto di carta, dei tappeti, delle portiere, dei mobili di mogano brillante. Ero in un salotto, non così elegante come quello di Gateshead, ma che mi parve comodo e abbastanza bello.","Ero ritta a letto le mie mani , le tende e non era né acceso altro , né nella luce del fuoco , le tende erano state nelle camere , le tende , le tende era tanto scuro e non era più bella come in salotto ."
103,"Because this is to be asserted in general of men, that they are ungrateful, fickle, false, cowardly, covetous, and as long as you succeed they are yours entirely; they will offer you their blood, property, life, and children, as is said above, when the need is far distant; but when it approaches they turn against you.","Perché delli uomini si può dire questo generalmente: che sieno ingrati, volubili, simulatori e dissimulatori, fuggitori de' pericoli, cupidi di guadagno; e mentre fai loro bene, sono tutti tua, ófferonti el sangue, la roba, la vita e' figliuoli, come di sopra dissi, quando il bisogno è discosto; ma, quando ti si appressa, e' si rivoltano.","Perché questo è da questo grado di ragionare de ' quali sono , uno , troppo debole e ; e quanto fate bene , fate tutte le vostre vite , le vostre , le vostre , le loro vite , è necessario , come è partito , ma nelle stesse parti , quando si è già vicino alla prima volta ."
104,That feminine world which since his marriage had received a new and unsuspected significance for him now rose so high in his estimation that his imagination could not grasp it.,"Tutto il mondo femminile, che per lui da quando s’era sposato aveva acquistato un’importanza nuova, sconosciuta, ora si sollevava così in alto nella sua concezione, ch’egli non poteva abbracciarlo con la mente.","La società del mondo da cui aveva ricevuto il matrimonio , aveva ricevuto un ’ importanza e nell ’ animo suo , così allora egli si alzò in lui la sua immaginazione ."
105,"When he came to a molehill he would change his action, and with a short jerk of the point and then of the heel of his scythe he would mow all round the molehill.","S’imbatteva in un monticello, ed ecco cambiava movimento, e dove col tallone, dove con l’estremità della falce abbatteva il monticello da tutte e due le parti a piccoli colpi.","Quando si fu deciso di dare un moto la sua impresa , e , con un movimento rapido , gli fece cadere sul tacco sul tacco della falce , avrebbe fatto tutto a falciare ."
106,"Sometimes I think I am in Northumberland, and that the noises I hear round me are the bubbling of a little brook which runs through Deepden, near our house;--then, when it comes to my turn to reply, I have to be awakened; and having heard nothing of what was read for listening to the visionary brook, I have no answer ready.""","Penso di essere nel Northumberland, scambio il rumore che sento intorno a me per il mormorio di un ruscello, che scorreva accanto a casa nostra. Quando viene la mia volta, debbo uscir dal sogno, ma siccome non ho ascoltato, non trovo la risposta.","Talvolta io mi ricordo anche le mie osservazioni , e che il rumore mi di tanto in tanto bello , il mezzo che fa la casa in casa , e quando la mia risposta si sarà a parlare ; non ho sentito dire nulla per non aver udito parlare di quel fiume , e non avevo ancora rispondere ."
